"","id","dt","x_utm","y_utm"
"399","af20_28",2020-02-13 14:55:00,313892.200531063,446648.075477208
"400","af20_28",2020-02-13 17:26:00,313892.193197078,446648.070099772
"401","af20_28",2020-02-14 08:22:00,313891.565264232,446648.471107269
"402","af20_28",2020-02-14 10:55:00,313892.035566312,446648.720647102
"403","af20_28",2020-02-14 15:31:00,313891.001213904,446656.850407395
"404","af20_28",2020-02-14 18:05:00,313894.457835142,446658.709871832
"405","af20_28",2020-02-15 09:31:00,313892.35158473,446650.747461507
"406","af20_28",2020-02-15 12:21:00,313896.657470532,446651.800310705
"407","af20_28",2020-02-15 16:27:00,313900.458016128,446650.875597922
"408","af20_29",2020-02-13 12:30:00,313961.32993306,446775.259884726
"409","af20_29",2020-02-13 15:02:00,313961.136695136,446775.342799356
"410","af20_29",2020-02-13 18:16:00,313967.494883643,446762.852146484
"411","af20_29",2020-02-14 08:37:00,313967.262756617,446762.988629268
"412","af20_29",2020-02-14 11:54:00,313968.020980786,446763.191893629
"413","af20_29",2020-02-14 15:34:00,313967.988086328,446763.236368016
"414","af20_3",2020-01-21 17:55:00,314019.052789377,446792.48155207
"415","af20_3",2020-01-22 08:11:00,314016.849575287,446791.957536803
"416","af20_3",2020-01-22 15:52:00,314016.84675736,446791.959817519
"417","af20_3",2020-01-22 17:53:00,314016.848095152,446791.958952523
"418","af20_3",2020-01-23 07:26:00,314016.8471571,446791.957113662
"419","af20_3",2020-01-23 10:41:00,314016.847117243,446791.957268133
"420","af20_3",2020-01-23 16:06:00,314019.215453101,446793.009405781
"421","af20_3",2020-01-23 18:06:00,314018.850776977,446792.603335788
"422","af20_3",2020-01-24 07:21:00,314018.809534238,446793.086519364
"423","af20_3",2020-01-24 11:37:00,314018.843379083,446793.143304013
"424","af20_3",2020-01-24 14:43:00,314018.844825868,446793.130453998
"425","af20_3",2020-01-24 17:32:00,314018.845094631,446793.131059345
"426","af20_3",2020-01-25 07:38:00,314019.025772793,446793.583423587
"427","af20_3",2020-01-25 10:55:00,314020.912127621,446794.053568875
"428","af20_3",2020-01-25 14:46:00,314020.909731351,446794.054690301
"429","af20_30",2020-02-13 16:50:00,313944.732596047,446783.758843917
"430","af20_30",2020-02-13 18:19:00,313945.641690551,446783.557960068
"431","af20_30",2020-02-14 08:41:00,313945.73558086,446783.581594057
"432","af20_30",2020-02-14 12:06:00,313945.499806767,446783.969131855
"433","af20_30",2020-02-14 15:37:00,313945.545502575,446783.527168183
"434","af20_31",2020-02-14 12:16:00,313905.014089445,446647.843369453
"435","af20_31",2020-02-14 15:34:00,313910.899041342,446647.419663156
"436","af20_31",2020-02-14 18:07:00,313910.897895779,446647.429453048
"437","af20_31",2020-02-15 08:42:00,313908.592982951,446647.825347747
"438","af20_31",2020-02-15 12:23:00,313908.356486841,446647.566073623
"439","af20_31",2020-02-15 16:51:00,313908.35634377,446647.566252981
"440","af20_32",2020-02-16 11:09:00,313987.832330195,446696.480477729
"441","af20_32",2020-02-16 11:40:00,313987.215715749,446696.440989112
"442","af20_32",2020-02-16 12:15:00,313987.197899143,446696.466166507
"443","af20_32",2020-02-16 12:56:00,313987.219490846,446696.463144654
"444","af20_32",2020-02-16 14:06:00,313987.199883288,446696.445569667
"445","af20_32",2020-02-16 16:08:00,313987.190015977,446696.534259201
"446","af20_32",2020-02-16 17:34:00,313987.214226774,446696.523122569
"447","af20_32",2020-02-17 07:58:00,313987.482306317,446696.553577731
"448","af20_32",2020-02-17 11:36:00,313987.285381355,446695.941601859
"449","af20_32",2020-02-17 14:15:00,313987.245019624,446695.973100588
"450","af20_32",2020-02-17 17:52:00,313989.722213672,446707.855535906
"451","af20_32",2020-02-18 07:26:00,313988.079552304,446707.91244297
"452","af20_32",2020-02-18 11:08:00,313988.953077331,446708.361380518
"453","af20_32",2020-02-18 13:15:00,313988.837964088,446708.632277798
"454","af20_32",2020-02-18 15:07:00,313988.382822845,446709.567561438
"455","af20_32",2020-02-18 17:26:00,313988.378306781,446709.540171667
"456","af20_32",2020-02-19 09:03:00,313988.982817709,446709.839568227
"457","af20_32",2020-02-19 10:56:00,313989.177131614,446708.917947624
"458","af20_32",2020-02-19 15:11:00,313988.731138991,446709.178982459
"459","af20_32",2020-02-19 18:17:00,313989.175839684,446709.446241773
"460","af20_32",2020-02-20 07:39:00,313988.900201365,446709.759055248
"461","af20_32",2020-02-20 12:12:00,313988.899230047,446709.751444193
"462","af20_32",2020-02-20 14:21:00,313988.899204229,446709.752287092
"463","af20_32",2020-02-20 17:47:00,313989.311143273,446709.83962776
"464","af20_32",2020-02-21 12:10:00,313987.836524466,446707.321044511
"465","af20_32",2020-02-21 15:30:00,313987.832010184,446707.320856232
"466","af20_32",2020-02-22 08:19:00,313988.870235612,446708.969321854
"467","af20_32",2020-02-22 17:40:00,314001.065400261,446730.900887042
"468","af20_32",2020-02-23 07:41:00,314000.183897499,446728.589433481
"469","af20_32",2020-02-23 10:51:00,313999.887511938,446725.952594719
"470","af20_32",2020-02-23 16:09:00,313999.88655283,446725.9514944
"471","af20_33",2020-02-16 12:06:00,313969.675301197,446685.423938568
"472","af20_33",2020-02-16 16:11:00,313969.802791328,446685.931588344
"473","af20_33",2020-02-16 17:35:00,313969.796887461,446685.93447563
"474","af20_33",2020-02-17 11:12:00,313983.574392029,446674.940649865
"475","af20_33",2020-02-17 14:09:00,313983.333319367,446675.010709783
"476","af20_33",2020-02-17 15:46:00,313983.612036364,446674.735281163
"477","af20_34",2020-02-16 15:34:00,313956.14886187,446690.079038004
"478","af20_34",2020-02-16 17:40:00,313957.609497336,446691.53631517
"479","af20_34",2020-02-17 08:03:00,313956.31919434,446690.609914816
"480","af20_34",2020-02-17 11:29:00,313956.846935389,446691.147999204
"481","af20_34",2020-02-17 15:23:00,313956.354998383,446690.565064247
"482","af20_35",2020-02-16 18:33:00,313935.128850444,446710.795263909
"483","af20_35",2020-02-17 08:16:00,313931.542689546,446707.998536044
"484","af20_35",2020-02-17 11:17:00,313931.019176483,446707.822471047
"485","af20_35",2020-02-17 16:02:00,313933.079670701,446706.823279486
"486","af20_35",2020-02-17 17:52:00,313934.424698042,446705.532454171
"487","af20_35",2020-02-18 08:18:00,313938.740264408,446704.714052438
"488","af20_35",2020-02-18 09:03:00,313938.537981023,446704.273640667
"489","af20_35",2020-02-18 11:16:00,313938.954435407,446704.727885359
"490","af20_35",2020-02-18 15:19:00,313938.504716051,446705.073748322
"491","af20_36",2020-02-17 14:49:00,313932.861402779,446709.751518143
"492","af20_36",2020-02-17 17:51:00,313931.230036329,446708.865574049
"493","af20_36",2020-02-18 08:07:00,313930.13271284,446710.217176623
"494","af20_36",2020-02-18 11:20:00,313930.468900092,446710.451621578
"495","af20_36",2020-02-18 16:00:00,313930.23657299,446711.204621328
"496","af20_37",2020-02-17 15:25:00,314007.630372374,446712.744096784
"497","af20_37",2020-02-17 17:46:00,314011.773532995,446707.892082523
"498","af20_37",2020-02-18 08:28:00,314008.721804854,446710.805045965
"499","af20_37",2020-02-18 11:33:00,314012.32442949,446707.076613759
"500","af20_37",2020-02-18 17:16:00,314010.032152956,446707.412448788
"501","af20_37",2020-02-18 18:21:00,314010.929331006,446708.97403113
"502","af20_37",2020-02-19 08:18:00,314008.173677804,446707.29595748
"503","af20_37",2020-02-19 11:08:00,314007.508930391,446705.91315598
"504","af20_37",2020-02-19 15:09:00,314007.195725585,446705.04618045
"505","af20_37",2020-02-19 18:23:00,314006.972062315,446701.110112448
"506","af20_37",2020-02-20 07:55:00,314007.105624626,446700.2849433
"507","af20_37",2020-02-20 12:34:00,314004.542061793,446701.437379587
"508","af20_37",2020-02-20 14:17:00,314007.630646597,446704.1082686
"509","af20_37",2020-02-20 17:54:00,314007.897318473,446703.444976731
"510","af20_37",2020-02-21 08:35:00,314008.909501352,446703.415900164
"511","af20_37",2020-02-21 11:49:00,314008.186667747,446703.502340873
"512","af20_37",2020-02-21 15:35:00,314008.05980877,446703.655494914
"513","af20_37",2020-02-21 17:53:00,314008.182889013,446703.734817496
"514","af20_37",2020-02-22 08:25:00,314008.284603403,446703.513941277
"515","af20_37",2020-02-22 17:05:00,314014.471151143,446696.603279973
"516","af20_37",2020-02-23 08:15:00,314012.572526403,446696.034936787
"517","af20_37",2020-02-23 13:15:00,314012.44682334,446696.132817381
"518","af20_37",2020-02-23 15:20:00,314012.450475607,446696.147974279
"519","af20_37",2020-02-23 18:04:00,314012.459797042,446696.121973029
"520","af20_37",2020-02-24 08:18:00,314015.307020104,446697.010013614
"521","af20_37",2020-02-24 11:42:00,314015.722651089,446696.420423933
"522","af20_37",2020-02-24 16:24:00,314017.853822157,446696.667815758
"523","af20_38",2020-02-18 18:48:00,314002.331308743,446727.251557974
"524","af20_38",2020-02-19 08:58:00,314005.767012636,446728.034106019
"525","af20_38",2020-02-19 11:03:00,314006.044714352,446728.660775038
"526","af20_38",2020-02-19 15:13:00,314006.041537951,446728.651738873
"527","af20_38",2020-02-19 18:16:00,314006.030882402,446728.661303653
"528","af20_38",2020-02-20 08:07:00,314006.154814898,446729.60934555
"529","af20_38",2020-02-20 12:16:00,314005.519906111,446730.345132454
"530","af20_38",2020-02-20 14:19:00,314005.519862148,446730.345730522
"531","af20_38",2020-02-20 17:58:00,314004.763382638,446730.827053938
"532","af20_38",2020-02-21 08:41:00,314005.323443659,446730.578908769
"533","af20_38",2020-02-21 11:56:00,314004.733578037,446731.168027273
"534","af20_38",2020-02-21 15:38:00,314004.735784317,446731.16877183
"535","af20_38",2020-02-21 17:59:00,314004.501215353,446731.034645581
"536","af20_38",2020-02-22 08:31:00,314002.641575025,446730.069621402
"537","af20_38",2020-02-22 17:40:00,314001.113432568,446731.0434634
"538","af20_38",2020-02-23 07:41:00,314000.468608699,446728.570183914
"539","af20_38",2020-02-23 10:52:00,313999.452092691,446728.664968186
"540","af20_38",2020-02-23 16:07:00,313999.507589944,446728.641221624
"541","af20_39",2020-02-23 12:16:00,313857.752716746,446990.02112175
"542","af20_39",2020-02-23 16:25:00,313854.631355842,446982.203475149
"543","af20_39",2020-02-23 17:58:00,313854.305549754,446979.782116182
"544","af20_39",2020-02-24 09:02:00,313856.973520951,446977.491074376
"545","af20_39",2020-02-24 12:36:00,313856.995034626,446977.747732943
"546","af20_39",2020-02-24 14:41:00,313856.990526841,446978.360907444
"547","af20_39",2020-02-24 18:27:00,313855.874343532,446976.470320579
"548","af20_39",2020-02-25 08:40:00,313856.199124237,446974.248032318
"549","af20_39",2020-02-25 11:34:00,313855.036516,446974.174135082
"550","af20_39",2020-02-25 14:05:00,313855.315688977,446975.896739302
"551","af20_39",2020-02-25 16:26:00,313857.580758115,446985.379922945
"552","af20_4",2020-01-23 09:30:00,313947.389871679,446853.49936615
"553","af20_4",2020-01-23 12:17:00,313948.589343459,446854.710846983
"554","af20_4",2020-01-23 15:59:00,313948.763979105,446854.340642378
"555","af20_4",2020-01-23 17:51:00,313948.714466584,446854.387089404
"556","af20_4",2020-01-24 07:42:00,313948.708288728,446854.349907302
"557","af20_4",2020-01-24 11:53:00,313948.701936999,446854.351675827
"558","af20_4",2020-01-24 14:45:00,313948.700675434,446854.354772163
"559","af20_4",2020-01-24 17:27:00,313948.700533751,446854.354984148
"560","af20_4",2020-01-25 07:31:00,313950.475702437,446853.053693343
"561","af20_4",2020-01-25 11:00:00,313950.475472327,446853.054138706
"562","af20_4",2020-01-25 15:21:00,313948.810560839,446854.002394622
"563","af20_4",2020-01-25 17:28:00,313948.711663409,446854.327532424
"564","af20_4",2020-01-26 07:41:00,313951.649799471,446852.327152068
"565","af20_4",2020-01-26 10:23:00,313950.372161802,446853.948828355
"566","af20_4",2020-01-26 14:13:00,313950.372205067,446853.949399812
"567","af20_40",2020-02-23 14:06:00,313999.376055715,446666.857726051
"568","af20_40",2020-02-23 18:10:00,313995.250639069,446661.744464566
"569","af20_40",2020-02-24 09:21:00,313995.912994982,446662.065723597
"570","af20_40",2020-02-24 12:58:00,314005.452245446,446664.056700105
"571","af20_40",2020-02-24 16:31:00,314005.176593486,446663.952884899
"572","af20_41",2020-02-24 12:21:00,313876.784456742,446968.711101952
"573","af20_41",2020-02-24 14:37:00,313878.940959964,446964.891423163
"574","af20_41",2020-02-24 18:23:00,313878.941236283,446964.881098923
"575","af20_41",2020-02-25 08:37:00,313873.156710287,446969.512167397
"576","af20_41",2020-02-25 11:32:00,313873.109489223,446969.264065609
"577","af20_41",2020-02-25 14:07:00,313873.234177193,446969.301486018
"578","af20_41",2020-02-25 16:31:00,313873.235720912,446969.305516859
"579","af20_42",2020-02-24 15:30:00,313944.671138153,446919.312315085
"580","af20_42",2020-02-24 18:04:00,313944.922455148,446919.317390425
"581","af20_42",2020-02-25 08:08:00,313945.877552464,446919.255922387
"582","af20_42",2020-02-25 10:34:00,313948.177401774,446919.49120773
"583","af20_42",2020-02-25 12:18:00,313948.193644963,446916.413782584
"584","af20_42",2020-02-25 14:24:00,313948.919847089,446918.239926728
"585","af20_42",2020-02-25 17:18:00,313948.95498872,446918.212058664
"586","af20_42",2020-02-26 07:47:00,313950.027305147,446918.455452208
"587","af20_42",2020-02-26 12:00:00,313950.035358588,446918.456157489
"588","af20_42",2020-02-26 14:53:00,313950.007647387,446918.484930685
"589","af20_42",2020-02-26 17:45:00,313949.177738006,446918.176243983
"590","af20_42",2020-02-27 07:39:00,313950.04429373,446917.828398914
"591","af20_42",2020-02-27 11:16:00,313950.043362054,446919.027720528
"592","af20_42",2020-02-27 15:02:00,313950.044445653,446919.027219616
"593","af20_42",2020-02-27 18:05:00,313950.018050117,446919.00974815
"594","af20_42",2020-02-28 08:13:00,313950.784484761,446917.856361602
"595","af20_42",2020-02-28 09:19:00,313949.668779693,446917.785889954
"596","af20_42",2020-02-28 11:31:00,313949.78507629,446918.720735157
"597","af20_42",2020-02-28 15:11:00,313950.02842728,446918.463361354
"598","af20_42",2020-02-28 17:59:00,313950.054003397,446918.469652828
"599","af20_42",2020-02-29 07:40:00,313949.906738087,446919.031747653
"600","af20_42",2020-03-01 08:03:00,313949.726358825,446919.38266653
"601","af20_42",2020-03-01 11:17:00,313949.730794858,446919.382989529
"602","af20_42",2020-03-01 14:17:00,313949.731275178,446919.382545802
"603","af20_42",2020-03-01 16:40:00,313949.685419825,446919.41033644
"604","af20_42",2020-03-02 08:59:00,313949.684854156,446919.40895039
"605","af20_43",2020-02-24 15:39:00,313943.608025583,446917.035472593
"606","af20_43",2020-02-24 18:01:00,313941.434779348,446915.051928206
"607","af20_43",2020-02-25 08:23:00,313939.710774466,446917.209451636
"608","af20_43",2020-02-25 12:23:00,313942.542000273,446917.994394396
"609","af20_43",2020-02-25 14:17:00,313941.945428456,446919.958829855
"610","af20_43",2020-02-25 17:22:00,313943.339680452,446919.548406733
"611","af20_43",2020-02-26 07:49:00,313941.437892877,446920.05097288
"612","af20_43",2020-02-26 12:09:00,313941.438053426,446920.050902227
"613","af20_43",2020-02-26 14:54:00,313941.608560818,446920.227887302
"614","af20_43",2020-02-26 17:48:00,313941.043415805,446918.951484519
"615","af20_43",2020-02-27 07:35:00,313942.342024827,446919.568915203
"616","af20_43",2020-02-27 11:20:00,313942.113246936,446920.270069802
"617","af20_43",2020-02-27 15:04:00,313942.110694322,446920.267740391
"618","af20_43",2020-02-27 18:08:00,313941.846378521,446919.093967922
"619","af20_43",2020-02-28 08:20:00,313941.837833259,446919.35383667
"620","af20_43",2020-02-28 09:08:00,313940.994495041,446919.61192479
"621","af20_43",2020-02-28 11:29:00,313939.755042765,446916.129585532
"622","af20_43",2020-02-28 15:13:00,313938.993398581,446916.898229971
"623","af20_43",2020-02-28 18:01:00,313938.940918697,446916.898338199
"624","af20_43",2020-02-29 07:46:00,313939.46856986,446917.248947353
"625","af20_43",2020-03-01 07:56:00,313939.108873069,446916.437872958
"626","af20_43",2020-03-01 11:15:00,313939.139542468,446916.446272423
"627","af20_43",2020-03-01 14:08:00,313939.134258655,446916.449935091
"628","af20_43",2020-03-01 16:33:00,313939.133871267,446916.450366547
"629","af20_43",2020-03-02 08:48:00,313939.139806958,446916.447441422
"630","af20_44",2020-03-05 11:29:00,313971.260395619,446737.606754708
"631","af20_44",2020-03-05 16:51:00,313971.113196384,446737.62974309
"632","af20_44",2020-03-05 17:14:00,313971.571847957,446737.951590816
"633","af20_44",2020-03-05 18:42:00,313968.843933001,446741.918554257
"634","af20_44",2020-03-06 14:52:00,313968.734018886,446741.816479762
"635","af20_44",2020-03-06 16:56:00,313968.726524459,446741.812292167
"636","af20_44",2020-03-06 19:00:00,313968.831592131,446741.864336084
"637","af20_44",2020-03-07 10:26:00,313969.06229458,446741.349590441
"638","af20_44",2020-03-07 12:33:00,313968.843944339,446741.918618593
"639","af20_44",2020-03-07 16:28:00,313968.881952654,446741.92124338
"640","af20_44",2020-03-08 08:10:00,313969.208539434,446741.807169768
"641","af20_44",2020-03-08 18:18:00,313969.21699755,446742.408058779
"642","af20_44",2020-03-09 08:09:00,313968.888594252,446741.925687308
"643","af20_44",2020-03-09 15:21:00,313968.918503371,446741.687443235
"644","af20_44",2020-03-09 18:21:00,313969.357405387,446741.614280709
"645","af20_44",2020-03-10 08:26:00,313968.693659799,446740.661223512
"646","af20_44",2020-03-10 18:14:00,313968.657039597,446740.536366414
"647","af20_44",2020-03-11 09:52:00,313968.665243024,446740.333874996
"648","af20_44",2020-03-11 14:01:00,313968.759258568,446741.56366863
"649","af20_44",2020-03-11 18:20:00,313968.759346648,446741.563749328
"650","af20_44",2020-03-12 09:35:00,313968.772646358,446740.503442492
"651","af20_44",2020-03-12 14:37:00,313968.754673172,446741.558523033
"652","af20_44",2020-03-12 18:00:00,313968.754607431,446741.558436601
"653","af20_44",2020-03-13 08:41:00,313968.917212547,446741.986607227
"654","af20_44",2020-03-13 12:37:00,313968.91434525,446741.986414881
"655","af20_44",2020-03-13 19:33:00,313968.868144813,446741.980839963
"656","af20_44",2020-03-14 12:22:00,313968.703846325,446741.766729515
"657","af20_44",2020-03-14 16:56:00,313968.614509647,446741.417043227
"658","af20_44",2020-03-14 17:37:00,313973.290763705,446744.498345365
"659","af20_44",2020-03-14 18:07:00,313976.040548696,446747.539665891
"660","af20_5",2020-01-25 09:38:00,313950.358758953,446840.683046104
"661","af20_5",2020-01-25 15:26:00,313950.467452077,446844.059465108
"662","af20_5",2020-01-25 17:22:00,313952.846294689,446844.297607872
"663","af20_5",2020-01-26 07:54:00,313954.025055718,446844.800608578
"664","af20_5",2020-01-26 10:27:00,313953.966785247,446844.591654307
"665","af20_5",2020-01-26 14:21:00,313953.006431466,446845.944142786
"666","af20_6",2020-01-25 10:32:00,313949.520878233,446842.69094303
"667","af20_6",2020-01-25 15:27:00,313950.463217829,446838.575990147
"668","af20_6",2020-01-25 17:25:00,313950.463223125,446838.578558704
"669","af20_6",2020-01-26 07:56:00,313950.541767112,446837.460678715
"670","af20_6",2020-01-26 10:32:00,313950.580656336,446838.258676779
"671","af20_6",2020-01-26 14:52:00,313950.882750033,446838.493014958
"672","af20_6",2020-01-26 15:51:00,313950.667006912,446838.958333829
"673","af20_7",2020-01-25 17:04:00,313963.765203001,446832.204565392
"674","af20_7",2020-01-25 18:33:00,313964.835791194,446832.122820688
"675","af20_7",2020-01-26 07:31:00,313965.299393989,446844.905559857
"676","af20_7",2020-01-26 10:51:00,313963.939566216,446843.420368014
"677","af20_7",2020-01-26 14:27:00,313965.296420538,446831.486417677
"678","af20_7",2020-01-26 16:00:00,313964.955057858,446832.004555271
"679","af20_8",2020-01-26 10:38:00,314047.639939479,446740.274257028
"680","af20_8",2020-01-26 17:31:00,314046.840251323,446742.135807663
"681","af20_8",2020-01-27 07:28:00,314046.785262947,446742.131215162
"682","af20_8",2020-01-27 11:53:00,314046.720918539,446742.044064058
"683","af20_8",2020-01-27 15:22:00,314046.906890472,446742.129813988
"684","af20_8",2020-01-27 17:46:00,314048.410060979,446748.021745786
"685","af20_8",2020-01-27 18:24:00,314050.746167799,446748.749090786
"686","af20_8",2020-01-28 07:45:00,314048.918415625,446748.006868653
"687","af20_8",2020-01-28 11:41:00,314047.56892922,446745.595141303
"688","af20_8",2020-01-28 15:32:00,314048.027996854,446747.762581877
"689","af20_9",2020-01-26 17:12:00,314004.645159265,446800.43239948
"690","af20_9",2020-01-27 07:14:00,314004.981925764,446801.112283991
"691","af20_9",2020-01-27 09:21:00,314004.942306527,446801.206074068
"692","af20_9",2020-01-27 11:30:00,314004.909113038,446801.155269811
"693","af20_9",2020-01-27 14:07:00,314004.909785829,446801.149074421
