"","id","dt","x_utm","y_utm","sex"
"342","os19_24f",2019-06-04 09:42:00,699002.340267055,58456.0955134229,"female"
"343","os19_24f",2019-06-04 10:41:38,699000.942810547,58454.7647048772,"female"
"344","os19_24f",2019-06-04 11:42:03,699001.523212967,58451.3008831938,"female"
"345","os19_24f",2019-06-04 12:30:06,699001.356629559,58457.2766599832,"female"
"346","os19_24f",2019-06-04 13:30:25,699003.23918869,58456.4871562474,"female"
"347","os19_24f",2019-06-04 14:01:53,699003.002685414,58457.091550827,"female"
"348","os19_24f",2019-06-04 15:19:49,699004.368359411,58460.7905669556,"female"
"349","os19_24f",2019-06-04 16:08:14,699002.729167603,58457.7149346081,"female"
"350","os19_24f",2019-06-04 17:02:12,699000.905355181,58454.4966956319,"female"
"351","os19_24f",2019-06-04 17:57:27,699002.388586328,58456.1062883284,"female"
"352","os19_24f",2019-06-05 08:00:17,699002.451296847,58456.347998644,"female"
"353","os19_24f",2019-06-05 09:20:20,698999.723450956,58454.7379053605,"female"
"354","os19_24f",2019-06-05 10:26:14,698993.011269609,58450.6698777114,"female"
"355","os19_24f",2019-06-05 10:53:24,698995.111031624,58455.5642048153,"female"
"356","os19_24f",2019-06-05 11:34:47,699001.680777316,58455.3020541441,"female"
"357","os19_24f",2019-06-05 12:23:39,699002.444954741,58456.2753475645,"female"
"358","os19_24f",2019-06-05 13:10:18,699002.461795685,58456.2674901023,"female"
"359","os19_24f",2019-06-05 13:55:19,699002.46124162,58456.2671207364,"female"
"360","os19_24f",2019-06-05 15:12:23,699002.554227796,58457.7160906559,"female"
"361","os19_24f",2019-06-05 16:11:38,699003.537469085,58456.2666663035,"female"
"362","os19_24f",2019-06-05 16:58:22,699003.363569751,58456.1053468812,"female"
"363","os19_24f",2019-06-05 17:50:28,699003.370339409,58456.141810948,"female"
"364","os19_24f",2019-06-06 08:04:13,699003.523031903,58455.8642324776,"female"
"365","os19_24f",2019-06-06 08:56:33,699003.516523593,58455.8706934282,"female"
"366","os19_24f",2019-06-06 09:41:15,699003.51239902,58455.8707750611,"female"
"367","os19_24f",2019-06-06 10:49:34,699003.489956376,58455.9684146937,"female"
"368","os19_24f",2019-06-06 11:39:17,699003.486072133,58456.0336892858,"female"
"369","os19_24f",2019-06-06 12:48:12,699003.485179006,58456.0310572021,"female"
"370","os19_24f",2019-06-06 13:55:00,699003.498174985,58456.0472148789,"female"
"371","os19_24f",2019-06-06 14:48:39,699003.498964462,58456.0425290457,"female"
"372","os19_24f",2019-06-06 15:47:32,699003.512920429,58455.8637106037,"female"
"373","os19_24f",2019-06-06 16:28:28,699003.515158302,58455.8631678888,"female"
"374","os19_24f",2019-06-06 17:14:24,699003.552581094,58455.168530684,"female"
"375","os19_24f",2019-06-06 18:29:53,699003.316816387,58455.1288097753,"female"
"376","os19_24f",2019-06-07 07:38:34,699006.776209817,58458.5395381434,"female"
"377","os19_24f",2019-06-07 08:29:26,699009.070658244,58459.0109481117,"female"
"378","os19_24f",2019-06-07 09:22:22,699006.423905724,58458.1062701448,"female"
"379","os19_24f",2019-06-07 10:41:19,699003.547289802,58455.4674179782,"female"
"380","os19_24f",2019-06-07 11:35:28,699002.523299675,58456.2299771799,"female"
"381","os19_24f",2019-06-07 12:28:19,699003.313757658,58456.6332718256,"female"
"382","os19_24f",2019-06-07 13:17:31,699003.312575059,58456.6353493335,"female"
"383","os19_24f",2019-06-07 14:07:01,699003.312844982,58456.6563067756,"female"
"384","os19_24f",2019-06-07 14:34:31,699003.313016957,58456.6333849882,"female"
"385","os19_24f",2019-06-07 15:52:16,699003.311580077,58455.9746999631,"female"
"386","os19_24f",2019-06-07 17:01:14,699003.679627162,58456.8417028281,"female"
"387","os19_24f",2019-06-07 17:30:18,699003.240671796,58454.6847016065,"female"
"388","os19_24f",2019-06-07 17:53:12,699003.218641619,58454.6790944652,"female"
"389","os19_24f",2019-06-08 07:21:26,699003.386771944,58454.286052127,"female"
"390","os19_24f",2019-06-08 08:02:52,699003.338562694,58454.2274501577,"female"
"391","os19_24f",2019-06-08 08:32:37,699003.377440058,58454.261423184,"female"
"392","os19_24f",2019-06-08 08:59:26,699003.083454407,58454.1950477607,"female"
"393","os19_24f",2019-06-08 09:35:05,699003.237859385,58454.6928028425,"female"
"394","os19_24f",2019-06-08 10:04:05,699003.236204276,58454.6881097162,"female"
"395","os19_24f",2019-06-08 10:46:11,699003.234361494,58454.6986322569,"female"
"396","os19_24f",2019-06-08 11:22:28,699003.233260218,58454.6893356228,"female"
"397","os19_24f",2019-06-08 12:12:31,699003.242524841,58454.6858123282,"female"
"398","os19_24f",2019-06-08 12:58:58,699002.417781636,58457.3028671323,"female"
"399","os19_24f",2019-06-08 13:38:47,699002.42321564,58457.3029760396,"female"
"400","os19_24f",2019-06-08 14:23:16,699002.43428551,58457.2460373426,"female"
"401","os19_24f",2019-06-08 15:19:57,699002.779068717,58457.1042763026,"female"
"402","os19_24f",2019-06-08 16:06:05,699002.786836007,58457.095889192,"female"
"403","os19_24f",2019-06-08 17:16:30,699002.572761635,58457.2952632996,"female"
"404","os19_24f",2019-06-08 17:47:17,699002.532823405,58457.2952518109,"female"
"405","os19_24f",2019-06-09 07:35:15,699002.488206372,58458.5625976721,"female"
"406","os19_24f",2019-06-09 08:13:12,699002.348984855,58459.8465545415,"female"
"407","os19_25m",2019-06-04 15:47:51,699021.440512031,58513.0853707275,"male"
"408","os19_25m",2019-06-04 16:03:41,699023.956857817,58514.7197711322,"male"
"409","os19_25m",2019-06-04 16:33:57,699028.065391212,58517.3903305627,"male"
"410","os19_25m",2019-06-04 17:12:23,699030.573822624,58520.8193023674,"male"
"411","os19_25m",2019-06-04 17:40:50,699029.870782549,58520.7969450536,"male"
"412","os19_25m",2019-06-04 18:11:47,699030.551129186,58520.8170929806,"male"
"413","os19_25m",2019-06-05 07:57:46,699031.913922094,58521.2773699935,"male"
"414","os19_25m",2019-06-05 08:31:41,699033.354844666,58521.607017911,"male"
"415","os19_25m",2019-06-05 09:25:25,699032.225260707,58517.6747606389,"male"
"416","os19_25m",2019-06-05 09:25:28,699033.205200339,58520.2572473272,"male"
"417","os19_25m",2019-06-05 10:01:18,699033.457244515,58519.8565394573,"male"
"418","os19_25m",2019-06-05 10:41:28,699033.240301012,58520.2640875274,"male"
"419","os19_25m",2019-06-05 11:27:18,699033.181579074,58519.9226863425,"male"
"420","os19_25m",2019-06-05 12:07:12,699033.149075157,58520.0741529461,"male"
"421","os19_25m",2019-06-05 12:52:22,699032.248172578,58519.5224341843,"male"
"422","os19_25m",2019-06-05 14:02:20,699033.388568206,58519.9026938436,"male"
"423","os19_25m",2019-06-05 14:44:55,699034.447836851,58520.849137254,"male"
"424","os19_25m",2019-06-05 15:35:35,699033.302340031,58520.7586968522,"male"
"425","os19_25m",2019-06-05 16:22:56,699033.303631246,58520.7562213674,"male"
"426","os19_25m",2019-06-05 17:11:04,699035.171952433,58518.9401700444,"male"
"427","os19_25m",2019-06-05 17:55:43,699034.940734628,58519.4739242698,"male"
"428","os19_25m",2019-06-06 07:56:26,699035.062974748,58518.9854198807,"male"
"429","os19_25m",2019-06-06 09:12:42,699034.208893991,58522.3179681206,"male"
"430","os19_25m",2019-06-06 10:13:00,699034.893126214,58518.6520651302,"male"
"431","os19_25m",2019-06-06 10:45:46,699035.239437656,58518.8171463441,"male"
"432","os19_25m",2019-06-06 11:35:44,699034.914329888,58518.3264773445,"male"
"433","os19_25m",2019-06-06 12:36:54,699033.920856202,58518.3250786518,"male"
"434","os19_25m",2019-06-06 13:44:05,699033.661927943,58519.1243603624,"male"
"435","os19_25m",2019-06-06 14:43:01,699034.382702286,58518.7396292984,"male"
"436","os19_25m",2019-06-06 15:30:27,699034.474355236,58518.8179065399,"male"
"437","os19_25m",2019-06-06 16:33:21,699034.480381201,58518.7079670877,"male"
"438","os19_25m",2019-06-06 17:41:55,699034.482107427,58516.7134680244,"male"
"439","os19_25m",2019-06-06 18:06:02,699034.354580784,58516.9835868427,"male"
"440","os19_25m",2019-06-07 07:20:05,699034.458594894,58519.9171387259,"male"
"441","os19_25m",2019-06-07 08:16:08,699036.587703099,58522.4452009247,"male"
"442","os19_25m",2019-06-07 08:35:54,699036.890622037,58522.7938020856,"male"
"443","os19_25m",2019-06-07 09:28:41,699036.890614514,58522.8199326953,"male"
"444","os19_25m",2019-06-07 10:30:18,699037.477356796,58523.6921059381,"male"
"445","os19_25m",2019-06-07 11:28:16,699037.472295497,58523.6906570119,"male"
"446","os19_25m",2019-06-07 12:20:44,699038.378658659,58523.0613969834,"male"
"447","os19_25m",2019-06-07 13:00:51,699036.306396484,58522.0676743374,"male"
"448","os19_25m",2019-06-07 14:11:11,699036.320566395,58522.0756312136,"male"
"449","os19_25m",2019-06-07 14:54:35,699036.315692904,58522.076469546,"male"
"450","os19_25m",2019-06-07 15:45:10,699035.892166354,58521.5894663003,"male"
"451","os19_25m",2019-06-07 16:31:17,699036.387126184,58522.206544167,"male"
"452","os19_25m",2019-06-07 17:29:26,699036.390990538,58522.2103850283,"male"
"453","os19_25m",2019-06-07 17:59:07,699036.33396476,58522.2458862745,"male"
"454","os19_25m",2019-06-08 07:35:53,699036.681190722,58522.5689069435,"male"
"455","os19_25m",2019-06-08 08:03:34,699037.244213736,58523.0999715623,"male"
"456","os19_27m",2019-06-02 16:25:42,698975.004445222,58516.0685516836,"male"
"457","os19_27m",2019-06-02 16:55:15,698974.265461445,58516.4636249352,"male"
"458","os19_27m",2019-06-02 17:22:23,698975.258443176,58515.6507386453,"male"
"459","os19_27m",2019-06-02 18:19:34,698975.261642092,58515.6579094502,"male"
"460","os19_27m",2019-06-03 08:19:10,698976.866014245,58514.7862721019,"male"
"461","os19_27m",2019-06-03 09:07:38,698981.445364287,58515.4369984512,"male"
"462","os19_27m",2019-06-03 09:43:04,698981.566850822,58509.3166740965,"male"
"463","os19_27m",2019-06-03 10:50:06,698992.970024141,58507.1510466852,"male"
"464","os19_27m",2019-06-03 11:30:45,699001.620373658,58502.4073761273,"male"
"465","os19_27m",2019-06-03 12:17:09,699015.55371094,58495.4958948857,"male"
"466","os19_27m",2019-06-03 12:55:28,699013.5486903,58497.4833344597,"male"
"467","os19_27m",2019-06-03 13:27:53,699014.764025591,58497.8070770617,"male"
"468","os19_27m",2019-06-03 14:06:27,699012.972202394,58498.7196386646,"male"
"469","os19_27m",2019-06-03 14:34:22,699012.8559339,58499.1687619855,"male"
"470","os19_27m",2019-06-03 15:03:31,699014.130680634,58497.7404573188,"male"
"471","os19_27m",2019-06-03 15:35:38,699014.264127293,58497.9442695915,"male"
"472","os19_27m",2019-06-03 16:04:45,699014.12168778,58497.9173273534,"male"
"473","os19_27m",2019-06-03 17:31:50,699014.197015503,58497.7086810893,"male"
"474","os19_27m",2019-06-03 17:52:37,699014.196481604,58497.7098257677,"male"
"475","os19_27m",2019-06-04 08:40:03,698974.247932058,58522.2447204668,"male"
"476","os19_27m",2019-06-04 09:15:29,698973.328342661,58523.1637805456,"male"
"477","os19_27m",2019-06-04 10:00:39,698972.723416774,58519.9873954122,"male"
"478","os19_27m",2019-06-04 10:44:24,698972.769040899,58519.971975285,"male"
"479","os19_27m",2019-06-04 11:49:35,698973.009703212,58520.4419744689,"male"
"480","os19_27m",2019-06-04 13:03:08,698973.062175223,58520.4184201137,"male"
"481","os19_27m",2019-06-04 13:50:07,698973.020980952,58520.3119364228,"male"
"482","os19_27m",2019-06-04 15:15:22,698972.618590952,58519.2513465075,"male"
"483","os19_27m",2019-06-04 16:01:14,698972.184147546,58522.5845805113,"male"
"484","os19_27m",2019-06-04 16:50:26,698972.349441166,58522.379885595,"male"
"485","os19_27m",2019-06-04 18:00:12,698970.982267167,58523.9559006953,"male"
"486","os19_27m",2019-06-05 11:07:37,698962.684855286,58539.1835089006,"male"
"487","os19_27m",2019-06-05 11:42:54,698962.621210568,58539.5063337739,"male"
"488","os19_27m",2019-06-05 12:18:39,698962.589026057,58539.526062903,"male"
"489","os19_27m",2019-06-05 13:03:59,698963.542669276,58540.8844032688,"male"
"490","os19_27m",2019-06-05 14:08:54,698962.564129287,58539.6004326663,"male"
"491","os19_27m",2019-06-05 14:59:55,698963.008226971,58540.1372089357,"male"
"492","os19_27m",2019-06-05 15:48:00,698962.726906178,58540.0467629854,"male"
"493","os19_27m",2019-06-05 16:33:01,698962.727065293,58540.0468818569,"male"
"494","os19_27m",2019-06-05 17:30:06,698967.804210005,58550.5383065646,"male"
"495","os19_27m",2019-06-05 18:08:10,698970.130739549,58552.0784549691,"male"
"496","os19_27m",2019-06-06 08:40:59,698991.84105293,58558.1235513048,"male"
"497","os19_28m",2019-06-03 15:13:01,698992.724048294,58467.5730486711,"male"
"498","os19_28m",2019-06-03 15:37:53,698989.888636244,58466.5939692352,"male"
"499","os19_28m",2019-06-03 16:12:09,698989.415755962,58466.1703786582,"male"
"500","os19_28m",2019-06-03 16:49:06,698989.607510268,58466.0211535263,"male"
"501","os19_28m",2019-06-03 17:22:13,698989.424561396,58466.1573405864,"male"
"502","os19_28m",2019-06-03 17:54:06,698988.110238323,58465.688790229,"male"
"503","os19_28m",2019-06-04 08:05:41,698987.52435387,58482.5382903073,"male"
"504","os19_28m",2019-06-04 08:38:20,698989.465163555,58483.5244499093,"male"
"505","os19_28m",2019-06-04 08:45:09,698991.992793759,58487.5873368809,"male"
"506","os19_28m",2019-06-04 09:08:49,699010.495471295,58491.3593866865,"male"
"507","os19_28m",2019-06-04 09:33:31,699011.085269997,58488.7895916006,"male"
"508","os19_28m",2019-06-04 10:12:18,699014.67180186,58488.2937288861,"male"
"509","os19_28m",2019-06-04 10:48:05,699019.688652138,58482.7957884533,"male"
"510","os19_28m",2019-06-04 11:36:00,699023.136367008,58476.4301244157,"male"
"511","os19_28m",2019-06-04 12:20:47,699023.450905601,58476.3548547583,"male"
"512","os19_28m",2019-06-04 13:20:52,699026.622368863,58473.8506274632,"male"
"513","os19_28m",2019-06-04 13:55:04,699026.109818926,58472.0780366699,"male"
"514","os19_28m",2019-06-04 14:45:08,699024.98382424,58471.9988623473,"male"
"515","os19_28m",2019-06-04 15:24:59,699024.909753697,58473.2734182679,"male"
"516","os19_28m",2019-06-04 16:04:10,699024.909715791,58473.2734162688,"male"
"517","os19_28m",2019-06-04 16:55:53,699024.909906965,58473.2731652653,"male"
"518","os19_28m",2019-06-04 17:26:27,699024.908945831,58473.274010746,"male"
"519","os19_28m",2019-06-04 18:07:58,699023.467703181,58475.0912043039,"male"
"520","os19_28m",2019-06-05 07:50:58,699016.951222677,58480.4096788767,"male"
"521","os19_28m",2019-06-05 09:45:06,698990.172931941,58486.1381902755,"male"
"522","os19_28m",2019-06-05 10:22:16,698986.069416718,58490.8332715371,"male"
"523","os19_28m",2019-06-05 10:49:46,698986.069682231,58490.8328379861,"male"
"524","os19_28m",2019-06-05 11:40:17,698988.24932724,58503.5607001183,"male"
"525","os19_28m",2019-06-05 12:08:35,698992.0634793,58509.3387350464,"male"
"526","os19_28m",2019-06-05 12:35:43,698992.056802713,58509.6686439296,"male"
"527","os19_28m",2019-06-05 13:04:04,698992.1071932,58509.6095311487,"male"
"528","os19_28m",2019-06-05 13:44:08,698992.107770542,58509.6080558766,"male"
"529","os19_28m",2019-06-05 14:21:54,698992.095187212,58509.1590809039,"male"
"530","os19_28m",2019-06-05 15:06:22,698992.085717622,58509.23361709,"male"
"531","os19_28m",2019-06-05 15:59:39,698992.343984317,58509.666249913,"male"
"532","os19_28m",2019-06-05 16:48:44,698993.775990685,58509.1876629036,"male"
"533","os19_28m",2019-06-05 17:15:46,698993.77394857,58509.1914634193,"male"
"534","os19_28m",2019-06-05 17:59:11,698993.746821854,58509.2128219464,"male"
"535","os19_28m",2019-06-06 13:26:37,699022.023107371,58537.0469923844,"male"
"536","os19_28m",2019-06-06 14:07:07,699027.729917204,58538.7712464398,"male"
"537","os19_28m",2019-06-06 14:40:29,699027.725734144,58538.7857740112,"male"
"538","os19_28m",2019-06-06 15:37:31,699031.566650333,58536.3853879266,"male"
"539","os19_28m",2019-06-06 16:39:52,699031.82532597,58536.2893850776,"male"
"540","os19_28m",2019-06-06 17:30:54,699031.659663596,58537.9766541325,"male"
"541","os19_28m",2019-06-06 18:05:05,699031.827314709,58536.2905711603,"male"
"542","os19_28m",2019-06-07 07:14:49,699031.735689398,58536.5602734981,"male"
"543","os19_28m",2019-06-07 08:06:46,699035.853175467,58533.5349589795,"male"
"544","os19_28m",2019-06-07 08:45:00,699036.345229639,58534.6057580998,"male"
"545","os19_28m",2019-06-07 09:30:12,699041.130714,58535.4268012264,"male"
"546","os19_28m",2019-06-07 10:22:48,699040.103126901,58536.3322943021,"male"
"547","os19_28m",2019-06-07 11:21:42,699040.118193373,58536.3351142286,"male"
"548","os19_28m",2019-06-07 12:08:24,699040.075806476,58536.2917268235,"male"
"549","os19_28m",2019-06-07 12:50:45,699040.081814053,58536.3243300744,"male"
"550","os19_28m",2019-06-07 13:33:56,699040.080331936,58536.3262031357,"male"
"551","os19_28m",2019-06-07 14:14:54,699040.080179385,58536.3272147677,"male"
"552","os19_28m",2019-06-07 15:02:18,699040.080593416,58536.3269466318,"male"
"553","os19_28m",2019-06-07 15:36:09,699040.283616961,58536.182649234,"male"
"554","os19_28m",2019-06-07 16:12:28,699040.287479102,58536.1941695916,"male"
"555","os19_28m",2019-06-07 16:46:46,699039.385166872,58536.1642488073,"male"
"556","os19_28m",2019-06-07 17:21:48,699040.306351554,58535.0917577776,"male"
"557","os19_28m",2019-06-07 18:03:04,699040.304083718,58535.0914181471,"male"
"558","os19_28m",2019-06-08 07:08:41,699041.581055263,58535.6713934604,"male"
"559","os19_28m",2019-06-08 07:40:40,699040.513387457,58536.1809406803,"male"
"560","os19_28m",2019-06-08 08:12:10,699044.694105579,58539.3305742067,"male"
"561","os19_28m",2019-06-08 08:47:37,699046.183280151,58544.1880224287,"male"
"562","os19_28m",2019-06-08 08:58:11,699046.545540491,58545.1546317391,"male"
"563","os19_28m",2019-06-08 09:47:51,699049.092220797,58550.8816280012,"male"
"564","os19_28m",2019-06-08 10:16:08,699048.790924102,58549.6658030554,"male"
"565","os19_28m",2019-06-08 10:54:11,699047.622985818,58548.8710487728,"male"
"566","os19_28m",2019-06-08 11:27:28,699048.048325861,58547.1670718954,"male"
"567","os19_28m",2019-06-08 12:14:09,699046.906657269,58547.1040534426,"male"
"568","os19_28m",2019-06-08 12:58:04,699046.900142556,58547.0919497772,"male"
"569","os19_28m",2019-06-08 13:55:16,699046.937185864,58547.1022137067,"male"
"570","os19_28m",2019-06-08 15:04:12,699047.077317348,58547.1363240917,"male"
"571","os19_28m",2019-06-08 16:30:50,699047.38652422,58547.5870203269,"male"
"572","os19_28m",2019-06-08 17:05:10,699047.386711634,58547.5870370025,"male"
"573","os19_28m",2019-06-08 17:59:44,699047.621760167,58547.4963263618,"male"
"574","os19_28m",2019-06-09 07:15:34,699046.000286289,58551.2300669279,"male"
"575","os19_28m",2019-06-09 08:28:05,699045.198823356,58558.1673413182,"male"
"576","os19_29f",2019-06-05 16:00:04,698954.770971436,58443.5327346577,"female"
"577","os19_29f",2019-06-05 16:30:39,698953.00133739,58443.2180611682,"female"
"578","os19_29f",2019-06-05 17:04:39,698952.455031786,58443.393224417,"female"
"579","os19_29f",2019-06-05 17:46:34,698954.373509982,58444.4491814596,"female"
"580","os19_29f",2019-06-06 07:53:43,698955.599944574,58444.5376056885,"female"
"581","os19_29f",2019-06-06 08:24:56,698955.594284585,58444.552386734,"female"
"582","os19_29f",2019-06-06 08:59:08,698955.604743026,58444.5380205951,"female"
"583","os19_29f",2019-06-06 09:34:54,698957.329257697,58445.2444358251,"female"
"584","os19_29f",2019-06-06 10:20:23,698956.991759282,58442.8170871434,"female"
"585","os19_29f",2019-06-06 11:10:31,698953.312447736,58433.5371635636,"female"
"586","os19_29f",2019-06-06 12:09:58,698959.499049683,58453.1617250061,"female"
"587","os19_29f",2019-06-06 13:00:04,698985.049451683,58464.5620441514,"female"
"588","os19_29f",2019-06-06 13:47:41,698988.000335095,58472.608803205,"female"
"589","os19_29f",2019-06-06 14:34:48,698992.328647814,58474.7983518207,"female"
"590","os19_29f",2019-06-06 15:18:02,698992.212981359,58475.4753357233,"female"
"591","os19_29f",2019-06-06 16:44:01,698990.335861246,58476.9143877043,"female"
"592","os19_29f",2019-06-06 17:39:04,698990.29370369,58476.8627879172,"female"
"593","os19_29f",2019-06-06 18:28:51,698990.099346523,58476.9094268241,"female"
"594","os19_29f",2019-06-07 07:22:42,698990.161544571,58476.8926622488,"female"
"595","os19_29f",2019-06-07 07:45:48,698990.190140361,58477.0269813167,"female"
"596","os19_29f",2019-06-07 08:35:42,698978.247207321,58492.3416160015,"female"
"597","os19_29f",2019-06-07 08:58:10,698977.689456539,58492.8298562517,"female"
"598","os19_29f",2019-06-07 09:35:07,698978.240260473,58492.341665449,"female"
"599","os19_29f",2019-06-07 10:07:10,698976.035585533,58493.6431152891,"female"
"600","os19_29f",2019-06-07 10:42:31,698966.079794185,58493.2753356681,"female"
"601","os19_29f",2019-06-07 11:32:48,698966.070739363,58493.265251138,"female"
"602","os19_29f",2019-06-07 12:06:39,698966.438504981,58493.2405171956,"female"
"603","os19_29f",2019-06-07 12:42:25,698957.697559234,58495.7030943198,"female"
"604","os19_2m",2019-05-23 16:04:50,698959.427655799,58536.1650570745,"male"
"605","os19_2m",2019-05-23 16:19:50,698959.418748301,58536.2153878101,"male"
"606","os19_2m",2019-05-23 16:34:36,698957.279981841,58536.988710096,"male"
"607","os19_2m",2019-05-23 17:35:09,698957.30075941,58537.170201787,"male"
"608","os19_2m",2019-05-23 17:45:30,698957.300337713,58537.169860156,"male"
"609","os19_2m",2019-05-23 18:12:24,698962.214606768,58538.347111791,"male"
"610","os19_2m",2019-05-24 07:28:16,698959.522459625,58535.7563629766,"male"
"611","os19_2m",2019-05-24 08:12:40,698959.521819945,58535.7562278657,"male"
"612","os19_2m",2019-05-24 08:52:04,698959.54916306,58535.7932294406,"male"
"613","os19_2m",2019-05-24 09:37:26,698958.085763807,58536.5317249158,"male"
"614","os19_2m",2019-05-24 10:13:17,698958.872404399,58536.6485309537,"male"
"615","os19_2m",2019-05-24 10:44:48,698961.726632054,58538.4422254419,"male"
"616","os19_2m",2019-05-24 11:51:13,698964.759366474,58539.550398627,"male"
"617","os19_2m",2019-05-24 12:24:16,698964.741787265,58539.5498379508,"male"
"618","os19_2m",2019-05-24 13:57:00,698964.693812462,58539.4982237219,"male"
"619","os19_2m",2019-05-24 15:10:49,698964.477651539,58539.8362499803,"male"
"620","os19_2m",2019-05-24 16:09:56,698964.91698051,58539.7509354297,"male"
"621","os19_2m",2019-05-24 16:55:52,698964.802455551,58539.8213952557,"male"
"622","os19_2m",2019-05-24 17:27:23,698964.802461023,58539.8214314019,"male"
"623","os19_2m",2019-05-24 17:59:34,698964.570620311,58539.6559187619,"male"
"624","os19_2m",2019-05-25 07:45:11,698965.017367739,58539.639487707,"male"
"625","os19_2m",2019-05-25 08:10:12,698978.687374291,58538.7799706128,"male"
"626","os19_2m",2019-05-25 08:12:39,698981.763382277,58538.0681425508,"male"
"627","os19_2m",2019-05-25 08:31:20,698982.941581257,58537.0301328599,"male"
"628","os19_2m",2019-05-25 08:58:12,698983.913892648,58537.3504494467,"male"
"629","os19_2m",2019-05-25 09:42:16,698996.259030981,58535.139646793,"male"
"630","os19_2m",2019-05-25 10:36:55,698996.227861473,58532.2750904009,"male"
"631","os19_2m",2019-05-25 10:43:50,698996.194022204,58532.2520353158,"male"
"632","os19_2m",2019-05-25 11:08:16,698997.376781589,58532.4333243173,"male"
"633","os19_2m",2019-05-25 11:50:32,698998.346998732,58531.6211735691,"male"
"634","os19_2m",2019-05-25 12:34:25,699007.441424558,58518.9432722692,"male"
"635","os19_30m",2019-06-05 16:05:11,698944.280149322,58433.3872360314,"male"
"636","os19_30m",2019-06-05 16:20:11,698944.308341314,58433.434972518,"male"
"637","os19_30m",2019-06-05 16:35:25,698943.982998611,58433.3732371457,"male"
"638","os19_30m",2019-06-05 17:08:43,698948.046162843,58435.3744428741,"male"
"639","os19_30m",2019-06-05 17:45:35,698947.231623853,58435.0379756631,"male"
"640","os19_30m",2019-06-06 07:50:00,698947.812335369,58438.0559277043,"male"
"641","os19_30m",2019-06-06 08:23:32,698947.831907547,58438.113244096,"male"
"642","os19_30m",2019-06-06 08:59:45,698947.868502959,58438.1259988416,"male"
"643","os19_30m",2019-06-06 09:29:50,698947.964880024,58437.9419891487,"male"
"644","os19_30m",2019-06-06 10:16:53,698947.86548843,58438.0914155388,"male"
"645","os19_30m",2019-06-06 11:02:32,698947.882738456,58438.0488127643,"male"
"646","os19_30m",2019-06-06 12:03:35,698947.865100138,58438.1132000799,"male"
"647","os19_30m",2019-06-06 12:50:12,698947.837611981,58438.1001696935,"male"
"648","os19_30m",2019-06-06 13:43:03,698947.841238607,58438.0509158971,"male"
"649","os19_30m",2019-06-06 14:32:23,698947.846916082,58438.0579411529,"male"
"650","os19_30m",2019-06-06 15:37:56,698948.311446875,58438.4117367232,"male"
"651","os19_30m",2019-06-06 16:48:47,698948.351643965,58438.4117410619,"male"
"652","os19_30m",2019-06-06 17:34:39,698948.316669385,58438.3759429353,"male"
"653","os19_30m",2019-06-06 18:24:38,698948.187405635,58438.3947919011,"male"
"654","os19_30m",2019-06-07 07:32:09,698946.83279901,58437.4861809932,"male"
"655","os19_30m",2019-06-07 07:52:56,698947.021236573,58436.1271840721,"male"
"656","os19_30m",2019-06-07 08:43:53,698947.671093029,58435.7764774526,"male"
"657","os19_30m",2019-06-07 09:09:18,698947.021454214,58436.126727475,"male"
"658","os19_30m",2019-06-07 09:47:35,698947.611049786,58435.8314881945,"male"
"659","os19_30m",2019-06-07 10:22:16,698947.614974409,58435.7891919833,"male"
"660","os19_30m",2019-06-07 11:25:35,698947.635139647,58435.8833500812,"male"
"661","os19_30m",2019-06-07 12:11:13,698947.650743337,58435.8026081403,"male"
"662","os19_30m",2019-06-07 13:06:58,698947.650750967,58435.7760634202,"male"
"663","os19_30m",2019-06-07 14:09:54,698947.60086081,58435.917069271,"male"
"664","os19_30m",2019-06-07 15:16:03,698947.566310082,58435.8527302809,"male"
"665","os19_30m",2019-06-07 15:59:37,698946.879499361,58436.297800767,"male"
"666","os19_30m",2019-06-07 17:06:23,698947.174460617,58438.0132774243,"male"
"667","os19_30m",2019-06-07 17:48:57,698947.089790831,58438.8683884238,"male"
"668","os19_30m",2019-06-08 07:20:57,698947.888230374,58438.6850167684,"male"
"669","os19_30m",2019-06-08 08:23:00,698947.889087318,58438.6852580363,"male"
"670","os19_30m",2019-06-08 09:40:28,698949.10230491,58439.0258642981,"male"
"671","os19_30m",2019-06-08 10:38:00,698948.323890588,58439.6992626187,"male"
"672","os19_30m",2019-06-08 11:43:47,698948.323958167,58439.6994758061,"male"
"673","os19_30m",2019-06-08 13:06:57,698948.323492777,58439.6987972394,"male"
"674","os19_30m",2019-06-08 13:40:57,698948.323726127,58439.6980165847,"male"
"675","os19_30m",2019-06-08 15:18:41,698948.159118132,58438.480054524,"male"
"676","os19_30m",2019-06-08 16:23:27,698948.158897415,58438.4810510618,"male"
"677","os19_30m",2019-06-08 17:30:10,698948.148074912,58438.4835834521,"male"
"678","os19_30m",2019-06-08 17:47:09,698948.321020501,58438.4736075163,"male"
"679","os19_30m",2019-06-09 08:48:40,698950.590223269,58436.4209227657,"male"
"680","os19_31m",2019-06-06 16:51:36,698977.487096936,58541.6421630351,"male"
"681","os19_31m",2019-06-06 16:52:18,698975.404865555,58539.4864510583,"male"
"682","os19_31m",2019-06-06 17:27:24,698973.656924987,58535.761489387,"male"
